,iso_code,new_cases,new_deaths,population,human_development_index,hospital_beds_per_thousand,life_expectancy,median_age,diabetes_prevalence,cardiovasc_death_rate,population_density,gdp_per_capita,range_idh,group_idh,location
80,KGZ,-0.14924270861962993,3434.0,6628347.0,-0.2895896540068744,0.6559216113967301,-0.31491901050963095,-0.5569697775362685,-0.23707605428505243,1.4620778308553488,-0.2553518265852947,-0.8253109655385477,"(-1.089, 0.212]",1,Kyrgyzstan
81,KHM,-0.15075861946248492,3056.0,16946446.0,-1.003681138378026,-0.9188887737852108,-0.5590312418729254,-0.6366581029499253,-1.0074462998627567,0.09877585709608423,-0.16645002754523647,-0.8125782612679769,"(-1.089, 0.212]",1,Cambodia
82,KIR,-0.1538750526307185,13.0,121388.0,-0.7540957651997592,-0.45070190251490405,-0.7761862943126628,-0.9098752186538919,3.6147751736034683,1.4480303910459598,-0.08564004620693366,-0.8967863984345648,"(-1.089, 0.212]",1,Kiribati
83,KOR,0.2724952051410938,24341.0,51305184.0,1.2287213661609149,3.9630234202788057,1.419326166905665,1.389702171854491,-0.3138653713683607,-1.4245598239110193,0.49993630426062685,0.8217127837074506,"(0.212, 1.513]",3,South Korea
84,KWT,-0.1390778087546056,2555.0,4328553.0,0.46609939256065586,-0.4081394596721489,0.2901198942190204,0.28544966255096116,1.9254101977706892,-1.0436146775962363,0.04911233871079252,2.3193051945785452,"(0.212, 1.513]",3,Kuwait
85,LAO,-0.1490287560859085,757.0,7379358.0,-0.871955524756163,-0.6209516738859246,-0.8435792416215478,-0.7732666608019092,-1.0074462998627567,0.8997600511306635,-0.2593413517723372,-0.6732910920091294,"(-1.089, 0.212]",1,Laos
86,LBN,-0.12818447264161656,10440.0,6769151.0,0.03625791653141846,-0.025077474087352468,0.805301535869162,-0.010535546128335866,1.1500858027037397,0.06334005731885223,0.6014177558671618,-0.32054478852953044,"(-1.089, 0.212]",1,Lebanon
87,LBR,-0.15377212778552302,294.0,5180208.0,-1.7940348201092038,-0.9188887737852108,-1.4156704832214135,-1.3652370781605023,-1.398824109513166,0.11209826775402075,-0.22975973873533603,-0.9589501088851677,"(-2.394, -1.089]",2,Liberia
88,LBY,-0.1421926026192752,6433.0,6958538.0,-0.10240062412317426,0.31542206865468914,-0.09626633701858418,-0.24960052236930655,0.5853127609297313,0.6834953898071197,-0.2991025019558028,-0.09210429644731549,"(-1.089, 0.212]",1,Libya
89,LCA,-0.15333340331455786,371.0,184401.0,0.140251822022363,-0.706076559571435,0.39645098886192837,0.42205822040294383,0.8800846555398494,-0.4472370056885532,0.1421590989841417,-0.34158374072108855,"(-1.089, 0.212]",1,Saint Lucia
90,LKA,-0.13840166629033177,16518.0,21497306.0,0.2997091437751446,0.27285962581193374,0.513265430863993,0.33098584850162205,0.6472396295453019,-0.5092517150406173,0.2164758156845576,-0.40650142301939945,"(0.212, 1.513]",3,Sri Lanka
91,LTU,-0.12904435761678995,9182.0,2689862.0,0.9930018470481066,1.5327079339574867,0.3560152204765982,1.4010862183421566,-1.0891897664353105,0.692780706326287,-0.23584307889831302,0.4971092405024475,"(0.212, 1.513]",3,Lithuania
92,LUX,-0.14801960081192372,1086.0,634814.0,1.2287213661609149,0.6601778556810055,1.3025117249035982,0.968492451810877,-0.9034091605885973,-1.0762409894115907,0.04807457451966347,3.7741474784921345,"(0.212, 1.513]",3,Luxembourg
93,LVA,-0.1345104514205176,5844.0,1866934.0,0.8820750145244332,1.1113397498142101,0.26016747319285116,1.4466224042928175,-0.7820324981020779,0.7510384464390066,-0.25706009921122086,0.27137752755854283,"(0.212, 1.513]",3,Latvia
94,MAR,-0.12648109572690952,16082.0,37344787.0,-0.3658518513668996,-0.7912014452569452,0.46833679932473915,-0.18129624344331483,-0.22964483005118408,1.3202357641348585,-0.18259099423016933,-0.6182474347252337,"(-1.089, 0.212]",1,Morocco
95,MDA,-0.1417900833384516,10966.0,4024025.0,0.07785547872779627,1.2092333683525471,-0.24752606320074594,0.7294274755699063,-0.5813894437876277,1.2325401926796484,-0.11618780094316511,-0.7343942667171368,"(-1.089, 0.212]",1,Moldova
96,MDG,-0.15243953791836543,1396.0,28427333.0,-1.4612543225381813,-1.1742634308417417,-0.9753698941366992,-1.3197008922098412,-1.0223087483304938,1.2118768618632576,-0.23764735614103963,-0.9253641828188839,"(-2.394, -1.089]",2,Madagascar
97,MEX,-0.01804973618555369,318010.0,130262220.0,0.2789103626769557,-0.6720266052972309,0.22422456796144472,-0.2154483829063107,1.236783418765539,-0.87432037073212,-0.20337066017765268,-0.11968753757846153,"(0.212, 1.513]",3,Mexico
98,MKD,-0.14663200060088352,9313.0,2082661.0,0.24424572751330675,0.5622842371426688,0.33654614680958567,0.9001881728848852,0.4986151448679314,0.5255214244668152,-0.1787508095581498,-0.33351813259090285,"(0.212, 1.513]",3,North Macedonia
99,MLI,-0.15322090025282428,735.0,20855724.0,-2.1129494636147665,-1.2168258736844968,-2.1330309667982066,-1.68399037981513,-1.398824109513166,0.07514649793284277,-0.28146660623783376,-0.8951075373577914,"(-2.394, -1.089]",2,Mali
100,MLT,-0.15170890031990053,725.0,516100.0,1.0831298984735918,0.649537244970317,1.3444451143402376,1.2758617069778377,0.18898080179007648,-0.74309009431925,1.9111584547436093,0.8508096516531265,"(0.212, 1.513]",3,Malta
101,MMR,-0.13958435355587476,19435.0,54806014.0,-1.0799433357380521,-0.8763263309424557,-0.9618913046749239,-0.23821647588164113,-0.8563447404407631,-0.4679662482459853,-0.18009030254493755,-0.7140689342290687,"(-1.089, 0.212]",1,Myanmar
102,MNE,-0.14838221476027563,2722.0,628051.0,0.6255567143134367,0.38394760163152475,0.49828922035090834,0.9001881728848852,0.49861514486793185,1.057898795823571,-0.23409823308503427,-0.16661007004436723,"(0.212, 1.513]",3,Montenegro
103,MNG,-0.13228214608600256,2179.0,3329282.0,-0.01227257269768899,1.719982682465609,-0.5515431366163809,-0.29513670831996747,-0.8043261708036835,1.6571848233046937,-0.30160624140664727,-0.397808582593273,"(-1.089, 0.212]",1,Mongolia
104,MOZ,-0.14865124789374673,2240.0,32163045.0,-1.9604250688947147,-0.9614512166279658,-1.9023973248966897,-1.5359977754754814,-1.1808415319863557,0.5852868956558508,-0.24713047884499892,-0.9395514040668328,"(-2.394, -1.089]",2,Mozambique
105,MUS,-0.1486338244387239,996.0,1273428.0,0.4522335384951966,0.18773474012642333,0.2152388416535931,0.7066593825945754,3.4562423899476062,-0.28225991786263,0.6446975514505056,0.029922901578701627,"(0.212, 1.513]",3,Mauritius
106,MWI,-0.15193432797856982,2642.0,19647681.0,-1.773236039011015,-0.706076559571435,-1.391708546400475,-1.49046158952482,-1.0223087483304936,-0.25997351042310124,-0.0036277213344152012,-0.9416294083675923,"(-2.394, -1.089]",2,Malawi
107,MYS,-0.04807756212560581,35708.0,32776195.0,0.4938311006915744,-0.45070190251490416,0.3904605046566911,-0.14714410398031974,2.1483469247867446,0.01679812917619141,-0.15794371372015195,0.35965351464829515,"(0.212, 1.513]",3,Malaysia
108,NER,-0.1537381005272593,310.0,25130810.0,-2.3902665449239517,-1.1317009879989866,-1.667270819841248,-1.8319829841547783,-1.398824109513166,-0.16942725616786264,-0.2787860963814519,-0.9501842414941357,"(-2.394, -1.089]",2,Niger
109,NIC,-0.15351665403438824,241.0,6702379.0,-0.5461079542178702,-0.8763263309424557,0.13886016803685863,-0.44312931265961597,0.8429285343705071,-1.0042241733565371,-0.2258890764071894,-0.7277407662804825,"(-1.089, 0.212]",1,Nicaragua
110,NLD,0.035974238742628194,22440.0,17173094.0,1.422843323077344,0.15368478585221898,1.307004588057524,1.366934078879161,-0.6879036578064099,-1.2320728231680587,0.4703379285127558,1.4560388167912963,"(0.212, 1.513]",3,Netherlands
111,NOR,-0.12031778269879975,2869.0,5465629.0,1.51297137450283,0.27285962581193374,1.3249760406732272,0.968492451810877,-0.6829495083171644,-1.191248738560715,-0.2825851362176998,2.2823372546448164,"(0.212, 1.513]",3,Norway
112,NPL,-0.13101732971190427,11952.0,29674920.0,-0.948217722116189,-1.1317009879989866,-0.4152596209473038,-0.7049623818759171,-0.19991993311570994,0.015603478869821262,0.006903832740317696,-0.873422223145598,"(-1.089, 0.212]",1,Nepal
113,NZL,-0.1251871231679948,1247.0,5126300.0,1.3327152716518595,-0.14850855833134224,1.3085022091088332,0.7635796150329017,0.003200195943363252,-1.0719402483086578,-0.27687971899069935,0.8291758561174919,"(0.212, 1.513]",3,New Zealand
114,OMN,-0.1448220923731403,4260.0,5223376.0,0.5146298817897625,-0.5783892310431694,0.6450560833791464,-0.056071732078997565,1.1253150552575109,0.061288554378947174,-0.2817957649240069,0.9240585820946451,"(0.212, 1.513]",3,Oman
115,OWID_WRL,12.330529920200036,6264608.0,7874965730.0,-0.01227257269768976,-0.10807423763072496,-0.14568783171176594,-0.03330363910366672,0.10971440996214543,-0.21283837661107052,-0.21616975186824472,-0.2141854423212809,"(-1.089, 0.212]",1,World
116,PAK,-0.11809654978823214,30379.0,225199929.0,-1.2601994385890218,-1.004013659470721,-0.9409246099566041,-0.875723079190896,0.07008121404817991,1.3522441533779523,0.08483977110583134,-0.7422518264393339,"(-2.394, -1.089]",2,Pakistan
117,PAN,-0.13322312975034817,8288.0,4381583.0,0.5284957358552226,-0.28045213114388345,0.7424014517142028,-0.1699121969556498,0.06512706455893433,-1.0756560227098508,-0.22060729860035616,0.1298373524433957,"(0.212, 1.513]",3,Panama
118,PER,-0.06988943278922449,214005.0,33359415.0,0.2650445086114964,-0.5783892310431694,0.47732252563258865,-0.23821647588164113,-0.5244167246613023,-1.4265618930451434,-0.2663298783222902,-0.3777750037106672,"(0.212, 1.513]",3,Peru
119,PHL,-0.06746516042294705,60464.0,111046910.0,-0.14399818631955205,-0.8337638880997005,-0.3478666736384188,-0.6821942889005871,-0.24698435326354382,0.9189238898383697,0.23158968535800575,-0.6124692963204402,"(-1.089, 0.212]",1,Philippines
120,POL,-0.01321596860369696,116368.0,37797000.0,0.9791359929826481,1.5582453996631391,0.7753491148429906,1.207557428051846,-0.5343250236397936,-0.260121811840444,-0.11562091653920033,0.3803156922357483,"(0.212, 1.513]",3,Poland
121,PRT,-0.03931218255039403,23489.0,10167923.0,0.8682091604589739,0.1834784958421479,1.2725593038774268,1.708455473509119,0.44164242574160634,-1.0798084623954416,-0.13338329453009698,0.4167760871722216,"(0.212, 1.513]",3,Portugal
122,PRY,-0.13869788844434255,18911.0,7219641.0,-0.07466891599225571,-0.706076559571435,0.10441488385676148,-0.5342016845609381,0.050264616091197145,-0.49248541591328215,-0.2784980825310504,-0.5503320031087013,"(-1.089, 0.212]",1,Paraguay
123,QAT,-0.14525559449132305,677.0,2930524.0,0.7572823279352998,-0.7486390024141901,0.9999922725392725,0.08053682577298592,2.0938512804050426,-0.6773513715983632,0.04178855794344104,4.920799118126835,"(0.212, 1.513]",3,Qatar
124,ROU,-0.08575754000919471,65702.0,19127772.0,0.6186237872807071,1.6740152441954337,0.3739866730922993,1.3441659859038302,0.4143946035507552,0.9231175243621111,-0.17489690994087304,0.18278124409949825,"(0.212, 1.513]",3,Romania
125,RUS,0.26987508283616574,372136.0,145912022.0,0.5908920791497885,2.1668883323145387,-0.14568783171176594,0.9571084053232115,-0.467444005534977,1.4203474598086898,-0.29117831136274663,0.25630188748251287,"(0.212, 1.513]",3,Russia
126,SAU,-0.13579545464707515,9165.0,35340680.0,0.7988798901316768,-0.11020235977286268,0.23620553637191283,0.08053682577298592,2.3911002497597833,0.0052306186234748935,-0.2812745970042328,1.485030268820203,"(0.212, 1.513]",3,Saudi Arabia
127,SDN,-0.1524870308844761,4950.0,44909351.0,-1.5860470091273147,-0.9188887737852108,-1.234458336013078,-1.308316845722176,1.883299927112101,1.421097205863032,-0.269181063052984,-0.7710071933737943,"(-2.394, -1.089]",2,Sudan
128,SGP,-0.12274072020360366,1396.0,5453600.0,1.3812457608809663,-0.23788968830112828,1.5076858089328695,1.2758617069778386,0.7240289466286106,-1.3731074710607951,11.758022841283488,3.3317051854222353,"(0.212, 1.513]",3,Singapore
129,SLB,-0.1534522762415686,150.0,703995.0,-1.1908701682617262,-0.6635141167286799,-0.08278774755680676,-1.183092334357858,2.6288994252435764,1.6550179748179668,-0.27134040498959183,-0.8854102345619841,"(-2.394, -1.089]",2,Solomon Islands
130,SLV,-0.15010374110729813,4134.0,6518500.0,-0.4559799027923849,-0.706076559571435,-0.03486387391493431,-0.4089771731966197,0.19888910076856764,-0.7547564724835285,0.16444436114430572,-0.6279922075786167,"(-1.089, 0.212]",1,El Salvador
131,SRB,-0.1066509557231613,16099.0,6871547.0,0.4660993925606551,1.1279391025228849,0.366498567835757,1.139253149125856,0.4986151448679314,1.4872313990301662,-0.182269454958028,-0.2860649273918011,"(0.212, 1.513]",3,Serbia
132,STP,-0.15380903553433486,77.0,223364.0,-0.7887604003634073,-0.025077474087352468,-0.47366684194833714,-1.4221573105988288,-1.398824109513166,0.0923577013122052,0.019721211024586023,-0.8425560580966156,"(-1.089, 0.212]",1,Sao Tome and Principe
133,SUR,-0.15206043725988438,1352.0,591798.0,-0.005339645664959356,0.06004741159815793,-0.28047372632953377,-0.1812962434433144,1.107975532045151,-0.004853877755816369,-0.2991192646666727,-0.30032426466538464,"(-1.089, 0.212]",1,Suriname
134,SVK,-0.09434838059208754,20109.0,5449270.0,0.8404774523280554,1.2177458569210988,0.597132209737274,1.139253149125856,-0.19248870888184133,0.23939031763968352,-0.13222971524568475,0.5290370040565084,"(0.212, 1.513]",3,Slovakia
135,SVN,-0.1298864912762277,6643.0,2078723.0,1.2356542931936454,0.6559216113967301,1.1632329671319024,1.5149266832188093,-0.2023970078603327,-0.8684707037147206,-0.14824419965768995,0.5920784551026248,"(0.212, 1.513]",3,Slovenia
136,SWE,-0.09514716638156925,19305.0,10160159.0,1.4297762501100737,-0.31450208541808744,1.3848808827255679,1.116485056150525,-0.8117573950375523,-1.029221201146382,-0.2669561941557029,1.3789499736753565,"(0.212, 1.513]",3,Sweden
137,SWZ,-0.15224429686389568,1410.0,1172369.0,-0.8858213788216223,-0.3655770168293937,-2.0012403142830544,-1.1034040089442012,-1.0223087483304938,0.6140738485555597,-0.1834870373203072,-0.6053949925482408,"(-1.089, 0.212]",1,Eswatini
138,SYC,-0.1529144909980945,167.0,98910.0,0.3967701222333595,0.2728596258119339,-0.02288290550446407,0.5700508247425927,0.6150376578652056,-0.13392554464958967,0.01288354887246243,0.338100843315532,"(0.212, 1.513]",3,Seychelles
139,TGO,-0.1530793112621413,273.0,8478242.0,-1.5513823739636665,-0.9614512166279661,-1.8739425249218267,-1.3424689851851719,-0.4748752297688451,0.17408826020319404,-0.08615054694706321,-0.9246874055481388,"(-2.394, -1.089]",2,Togo
140,THA,-0.04903655471053284,30288.0,69950844.0,0.2650445086114964,-0.3655770168293937,0.5387249887362427,1.0140286377615377,-0.25441557749741217,-1.2279533393529887,-0.09869819797460637,-0.1732709086029281,"(0.212, 1.513]",3,Thailand
141,TJK,-0.15353316416313972,125.0,9749625.0,-0.4906445379560331,0.7836089399249956,-0.36733574730543134,-0.8984911721662264,-0.23707605428505266,1.3906954153078155,-0.2066668186878028,-0.850440794173736,"(-1.089, 0.212]",1,Tajikistan
142,TKM,-0.15394968778012416,0.0,6117933.0,-0.16479696741774175,1.89023245383663,-0.8031434732362177,-0.48866549861027725,-0.23707605428505243,2.289443199241637,-0.2859513933369423,-0.16763563584049718,"(-1.089, 0.212]",1,Turkmenistan
143,TLS,-0.15341255825807565,133.0,1343875.0,-0.9204860139852704,1.2517958111953025,-0.6069551155147979,-1.5018456360124854,-0.2990029229006235,0.6298102767291273,-0.17177752183626036,-0.6645490102546225,"(-1.089, 0.212]",1,Timor
144,TON,-0.15367079540664683,12.0,106759.0,-0.09546769709044539,-0.15276480261561767,-0.39579054728029334,-1.0123316370428788,1.82137305849653,-0.2588118159872518,-0.07599843969111324,-0.7224686040330889,"(-1.089, 0.212]",1,Tonga
145,TTO,-0.15011172685751692,3952.0,1403374.0,0.3967701222333595,0.01748496875540273,-0.006409073940070152,0.5700508247425927,0.719074797139365,-0.2507623446126045,0.10207945729414752,0.4585869345256723,"(0.212, 1.513]",3,Trinidad and Tobago
146,TUN,-0.1294979997501873,28652.0,11935764.0,0.008526208400499915,-0.28045213114388345,0.47133204142735563,0.17160919767430852,0.11219148470676822,0.49506196113818757,-0.1915087564129702,-0.44798863389289667,"(-1.089, 0.212]",1,Tunisia
147,TUR,0.17975448649959647,98965.0,85042736.0,0.5631603710188692,-0.06338367264583206,0.6195965255069009,0.04638468630999045,1.0064154675156152,-0.7218829916392698,-0.14474688861710075,0.27469208131218364,"(0.212, 1.513]",3,Turkey
148,TZA,-0.153121745805826,840.0,61498438.0,-1.4543213955054517,-0.9614512166279658,-1.2119940202434514,-1.5359977754754814,-0.5739582195537591,-0.3428657637499397,-0.20602983567474556,-0.8612510623279688,"(-2.394, -1.089]",2,Tanzania
149,UGA,-0.1500614470753475,3608.0,47123533.0,-1.350327490014507,-1.0465761023134763,-1.5249968199669368,-1.68399037981513,-1.379007511556183,-0.3754508807271435,0.02112013544082167,-0.9111298963752575,"(-2.394, -1.089]",2,Uganda
150,UKR,-0.035907700327347226,112459.0,43466822.0,0.2789103626769557,2.4861066536352023,-0.22356412637980974,1.162021242101186,-0.23707605428505243,2.3147038739956463,-0.1866902389792695,-0.5975296392345015,"(0.212, 1.513]",3,Ukraine
151,URY,-0.13205369742505108,7262.0,3485152.0,0.5423615899206811,-0.06763991693010767,0.6525441886356887,0.5017465458166009,-0.28166339968826376,-0.8090265522632607,-0.27452532005487784,0.04301330133641998,"(0.212, 1.513]",3,Uruguay
152,USA,1.8443532772841378,1010805.0,332915074.0,1.2980506364882114,-0.08040864978293413,0.7948181885100011,0.8091158009835626,0.6744874517361534,-0.8882771818975771,-0.25036111039447567,1.747180119239946,"(0.212, 1.513]",3,United States
153,UZB,-0.14834837485099067,1637.0,33935765.0,-0.1301323322540928,0.44310939718295433,-0.2744832421243008,-0.34067289427062913,-0.12313061603240168,3.835353651555324,-0.18860423578405383,-0.6805915617592663,"(-1.089, 0.212]",1,Uzbekistan
154,VCT,-0.15370728162025651,108.0,111269.0,-0.005339645664959356,-0.15276480261561787,-0.15317593696830825,0.06915277928532089,0.8800846555398494,-0.051313416222175626,0.1247868349916724,-0.4541704196102947,"(-1.089, 0.212]",1,Saint Vincent and the Grenadines
155,VEN,-0.14167633908973387,5728.0,28704947.0,-0.19252867554865952,-0.9188887737852107,-0.22356412637980974,-0.24960052236930655,-0.3956088379409145,-0.4453420431336211,-0.24937820598437546,-0.1496193319739059,"(-1.089, 0.212]",1,Venezuela
156,VNM,0.09730215411873562,43266.0,98168829.0,-0.24105916477776695,-0.15276480261561787,0.2766413047572451,0.16022515118664307,-0.5120313509381881,-0.11071637283548526,0.16492590811111454,-0.6847019221817521,"(-1.089, 0.212]",1,Vietnam
157,YEM,-0.1536728094081683,2149.0,30490639.0,-1.8633640904365,-0.9614512166279658,-1.1131510308570856,-1.2400125667961843,-0.673041209338673,1.9452191316543872,-0.2230836081606862,-0.9221907234368003,"(-2.394, -1.089]",2,Yemen
158,ZAF,-0.061294470528799376,101125.0,60041996.0,-0.20639452961411878,-0.27193964257533243,-1.4111776200674877,-0.44312931265961597,-0.6309309386800847,-0.4821702284403468,-0.2333759126348211,-0.3748311516326568,"(-1.089, 0.212]",1,South Africa
159,ZMB,-0.14638736967189336,3989.0,18920657.0,-1.0730104087053225,-0.4081394596721489,-1.447120525298892,-1.5359977754754814,-1.0223087483304938,-0.20106489186760046,-0.2695818442310559,-0.8103423608268806,"(-1.089, 0.212]",1,Zambia
160,ZWE,-0.14800639270892255,5515.0,15092171.0,-1.1631384601308077,-0.5358267882004145,-1.8065495776129417,-1.3197008922098412,-1.5474485941905363,0.40323866690027754,-0.23950954093040783,-0.900903692117059,"(-2.394, -1.089]",2,Zimbabwe
